Month,Avg Max Temp. (degree Celcius),Avg Min Temp. (degree Celcius),Avg Rainfall (mm),Avg Actual Evaporation (mm),"Avg Relative Humidity (morning, %)","Avg Relative Humidity (afternoon, %)",Avg Sunshine (hour/day),Avg Cloudy (hour/day),Avg Solar Radiation (cal/cm^2/day),AVE_WL(m)
8,31.0,25.46666666666667,8.0,2.3333333333333335,96.0,91.66666666666667,2.4333333333333336,9.966666666666667,246.57893443333333,1.66
8,30.46666666666667,26.133333333333336,8.0,2.3333333333333335,96.0,88.33333333333333,1.3333333333333333,11.466666666666669,227.3395833666667,1.85
5,37.06666666666666,27.0,0.0,5.0,90.33333333333333,58.91358024691359,8.466666666666667,4.733333333333333,462.3766666666667,1.28
9,29.400000000000002,25.599999999999998,47.0,1.0,92.33333333333333,94.66666666666667,0.0,12.199999999999998,162.6,1.46
1,24.666666666666668,11.666666666666666,0.0,1.0,93.0,56.333333333333336,6.166666666666667,4.633333333333334,274.3533333333333,0.25
4,34.53333333333333,18.400000000000002,3.4,5.066666666666666,58.333333333333336,67.30555555555556,9.166666666666666,3.6333333333333333,477.5466666666666,1.05
12,25.46666666666667,15.0,0.0,1.6666666666666667,83.33333333333333,65.33333333333333,5.633333333333333,5.066666666666666,250.7166666666667,0.44
9,31.46666666666667,24.733333333333334,1.2666666666666666,2.2666666666666666,97.33333333333333,81.0,5.633333333333333,6.566666666666667,335.2847541,1.76
11,29.066666666666666,24.333333333333332,0.0,1.0,90.66666666666667,75.33333333333333,3.1666666666666665,7.833333333333333,206.4333333333333,1.06
1,22.2,13.200000000000001,0.0,1.6666666666666667,94.0,54.0,6.3,4.5,277.72333333333336,0.35
4,32.46666666666667,22.866666666666664,20.0125,2.5,87.0,66.66666666666667,5.666666666666667,7.133333333333333,364.22,0.77
9,32.46666666666667,25.46666666666667,34.4,3.733333333333333,96.0,82.66666666666667,4.966666666666667,7.233333333333333,314.84868853333336,1.31
10,31.933333333333337,22.599999999999998,0.0,2.0,95.0,62.0,6.666666666666667,4.933333333333333,340.84666666666664,1.18
2,32.75333333333333,20.733333333333334,11.0,2.6666666666666665,95.0,63.0,6.666666666666667,5.0,364.09999999999997,0.41
6,34.733333333333334,27.066666666666666,8.299999999999999,15.200000000000001,92.0,71.0,6.8,6.7,408.3933333333334,1.07
3,37.4,20.666666666666668,0.0,2.6666666666666665,83.33333333333333,35.0,8.9,3.466666666666667,459.33666666666664,0.81
9,33.266666666666666,26.533333333333335,3.6666666666666665,3.0,96.0,67.66666666666667,6.6000000000000005,5.599999999999999,364.91333333333336,1.55
6,32.46666666666667,26.53333333333333,23.933333333333337,3.933333333333333,96.0,73.0,4.233333333333333,9.266666666666667,325.66,1.3
9,34.46666666666667,26.733333333333334,0.0,2.3333333333333335,88.0,74.26436781609196,7.766666666666667,4.433333333333334,400.68,1.84
5,36.733333333333334,27.400000000000002,0.0,4.333333333333333,92.0,63.24691358024692,8.733333333333333,4.466666666666667,471.0566666666667,1.27
7,32.13333333333333,26.53333333333333,13.0,3.6666666666666665,98.66666666666667,80.0,5.533333333333334,7.866666666666667,365.7733333333333,1.71
9,33.800000000000004,26.733333333333334,3.3333333333333335,1.3333333333333333,91.33333333333333,75.33333333333333,3.6666666666666665,8.533333333333333,274.99666666666667,2.06
8,31.133333333333336,26.333333333333332,7.552564102564102,3.2000000000000006,94.66666666666667,69.0,7.633333333333333,5.166666666666667,434.9566666666667,1.52
6,32.06666666666666,26.933333333333334,2.2,3.866666666666667,96.0,83.0,5.8,7.7,376.1566666666667,1.5
11,29.2,23.2,0.0,1.0,90.33333333333333,62.333333333333336,3.733333333333333,7.266666666666667,221.14999999999998,1.25
4,36.199999999999996,25.933333333333334,0.0,4.666666666666667,91.0,44.666666666666664,9.166666666666666,3.4333333333333336,473.7033333333334,1.67
8,31.0,26.400000000000002,45.699999999999996,2.0,91.33333333333333,88.0,4.166666666666667,8.633333333333333,320.7133333333333,1.5
8,30.133333333333336,26.333333333333332,22.333333333333332,2.3333333333333335,92.66666666666667,82.33333333333333,6.2,6.6000000000000005,387.71999999999997,2.09
3,34.666666666666664,22.0,2.3666666666666667,3.3333333333333335,91.66666666666667,51.333333333333336,8.433333333333332,3.4666666666666663,432.8966666666667,0.3
12,25.733333333333334,15.200000000000001,0.0,2.0,87.66666666666667,55.0,6.2,4.5,264.53000000000003,0.44
1,23.26666666666667,12.533333333333333,0.0,1.6666666666666667,94.0,55.0,6.5,4.3,282.77333333333337,0.45
4,27.733333333333334,19.866666666666667,7.066666666666666,3.3333333333333335,93.33333333333333,64.33333333333333,7.466666666666666,5.133333333333333,418.71999999999997,0.5
1,26.8,12.266666666666666,0.0,1.3333333333333333,88.66666666666667,30.666666666666668,6.7,4.1000000000000005,287.8233333333333,0.75
2,22.600000000000005,16.2,0.0,1.0,84.66666666666667,71.0,1.2333333333333334,9.966666666666667,175.46,0.68
1,24.46666666666667,15.066666666666668,0.0,1.3333333333333333,92.33333333333333,58.666666666666664,4.7,6.1000000000000005,237.31000000000003,0.35
12,26.933333333333334,14.866666666666667,0.0,1.0,94.0,54.666666666666664,6.533333333333334,4.166666666666667,272.6545794666667,0.68
8,32.53333333333334,26.866666666666664,0.0,3.0,91.0,80.66666666666667,6.8,6.0,407.49,1.59
2,25.600000000000005,11.333333333333334,0.0,1.6666666666666667,76.33333333333333,47.666666666666664,7.0,4.2,341.25333333333333,0.61
10,31.133333333333336,21.666666666666668,0.0,2.0,90.66666666666667,69.0,7.033333333333334,4.566666666666666,351.5166666666667,0.96
9,31.2,25.933333333333337,2.0,2.0,96.0,85.0,4.366666666666666,7.833333333333333,296.4562294666667,1.23
9,32.6,25.933333333333334,0.6666666666666666,3.6666666666666665,91.0,76.0,8.200000000000001,4.0,413.96333333333337,1.51
1,23.933333333333334,11.333333333333334,0.0,1.0,93.0,56.0,6.066666666666666,4.733333333333333,271.83,0.26
11,29.599999999999998,18.066666666666666,0.0,2.0,88.33333333333333,52.0,7.099999999999999,3.9000000000000004,308.5833333333333,1.43
4,33.53333333333333,21.400000000000002,6.266666666666667,4.0,95.33333333333333,59.0,7.633333333333333,4.966666666666667,424.10999999999996,0.87
5,36.199999999999996,28.333333333333332,0.0,3.3333333333333335,92.0,64.0,8.700000000000001,4.5,469.97333333333336,1.28
8,31.866666666666664,26.866666666666664,1.8666666666666665,3.5333333333333337,94.66666666666667,75.0,8.133333333333333,4.666666666666667,451.43333333333334,1.87
2,25.733333333333334,10.666666666666666,0.0,1.6666666666666667,81.33333333333333,48.333333333333336,7.633333333333333,3.5666666666666664,359.46000000000004,0.55
10,30.666666666666668,24.266666666666666,21.666666666666668,2.0,91.0,82.66666666666667,5.8,5.8,315.62000000000006,1.37
3,29.46666666666667,19.133333333333336,1.6666666666666667,2.3333333333333335,85.0,55.0,6.2,5.7,361.84666666666664,0.55
10,33.4,26.599999999999998,2.0,2.0,91.66666666666667,75.33333333333333,5.566666666666666,6.033333333333334,308.83,1.48
4,34.46666666666667,25.666666666666668,10.275,3.533333333333333,93.0,67.0,6.699999999999999,5.900000000000001,393.92,0.91
8,30.333333333333332,26.333333333333332,20.2,3.533333333333333,96.0,84.33333333333333,3.3666666666666667,9.433333333333334,294.34666666666664,2.21
9,30.866666666666664,24.53333333333333,11.666666666666666,1.3333333333333333,94.0,73.33333333333333,3.2999999999999994,8.9,263.75666666666666,1.49
8,31.333333333333332,26.266666666666666,4.466666666666667,3.466666666666667,96.0,81.66666666666667,7.133333333333333,5.666666666666667,418.4767708333334,1.73
8,27.866666666666664,25.533333333333335,37.333333333333336,1.0,91.0,83.66666666666667,1.5,11.299999999999999,232.83,1.95
8,32.666666666666664,26.53333333333333,1.0666666666666667,3.733333333333333,96.0,74.0,8.466666666666667,4.333333333333333,462.4163541666667,1.6
9,28.733333333333334,25.2,17.333333333333332,1.3333333333333333,92.33333333333333,93.33333333333333,1.2666666666666666,10.933333333333332,201.42666666666665,1.42
8,32.800000000000004,27.266666666666666,4.133333333333333,2.466666666666667,96.0,80.0,5.366666666666666,7.433333333333333,360.2568229666667,1.71
3,31.53333333333333,17.066666666666666,0.0,2.6666666666666665,93.0,49.666666666666664,8.200000000000001,3.6999999999999997,425.47,1.17
5,31.933333333333334,25.93777777777778,5.066666666666666,3.0666666666666664,90.0,82.66666666666667,1.5333333333333332,11.666666666666666,236.70666666666668,1.21
10,32.333333333333336,24.600000000000005,0.0,2.3333333333333335,90.66666666666667,77.66666666666667,7.1000000000000005,4.5,353.45666666666665,1.4
1,26.2,10.933333333333332,0.0,1.3333333333333333,90.66666666666667,30.333333333333332,7.066666666666666,3.733333333333333,297.0833333333333,0.55
2,30.400000000000002,15.4,0.0,2.3333333333333335,79.33333333333333,43.333333333333336,7.433333333333334,3.766666666666667,353.71000000000004,0.58
8,31.46666666666667,26.733333333333334,1.6666666666666667,2.6666666666666665,91.0,82.0,5.433333333333333,7.366666666666667,362.4533333333334,1.78
3,32.13333333333333,21.2,0.0,3.6666666666666665,86.33333333333333,51.666666666666664,8.200000000000001,3.6999999999999997,425.4666666666667,0.85
5,34.13333333333333,24.8,10.666666666666666,4.0,94.66666666666667,64.33333333333333,7.3,5.8999999999999995,424.40333333333336,1.12
11,26.266666666666666,17.2,0.0,1.6666666666666667,84.33333333333333,61.333333333333336,6.6000000000000005,3.6,248.91333333333333,0.6
3,35.266666666666666,20.866666666666667,11.0,3.6666666666666665,93.33333333333333,46.0,8.5,3.4,435.0133333333333,0.48
7,30.933333333333337,27.133333333333336,11.333333333333334,3.0,91.66666666666667,80.33333333333333,4.233333333333333,9.166666666666666,323.91333333333336,1.54
7,27.266666666666666,25.266666666666666,24.53333333333333,1.8666666666666665,98.66666666666667,96.0,0.5666666666666667,12.833333333333334,205.84666666666666,1.8
3,33.666666666666664,21.0,0.0,3.3333333333333335,81.66666666666667,56.666666666666664,8.166666666666666,3.733333333333333,424.41,0.81
7,30.46666666666667,26.0,9.0,2.6666666666666665,96.0,96.0,1.8666666666666665,11.533333333333333,247.70666666666662,1.69
7,29.26666666666667,26.0,26.100000000000005,2.3333333333333335,92.66666666666667,91.33333333333333,2.3333333333333335,11.066666666666668,262.73333333333335,1.68
12,25.066666666666666,14.733333333333334,0.0,1.3333333333333333,94.0,61.333333333333336,5.466666666666666,5.233333333333333,246.65383176666668,0.59
1,26.2,11.733333333333334,0.0,1.6666666666666667,93.66666666666667,48.0,7.166666666666667,3.766666666666667,314.54333333333335,0.16
1,25.399999999999995,13.666666666666666,0.0,1.0,94.0,61.666666666666664,6.0,4.8,270.1466666666667,0.5
1,21.46666666666667,11.466666666666669,0.0,1.3333333333333333,93.0,54.0,6.033333333333332,4.766666666666667,270.9866666666667,0.45
10,35.93333333333333,25.933333333333334,0.0,3.3333333333333335,91.0,71.66666666666667,7.099999999999999,4.5,353.46000000000004,1.44
6,27.53333333333333,25.46666666666667,19.066666666666666,2.4,97.33333333333333,91.33333333333333,0.0,13.5,189.19999999999996,1.34
6,28.333333333333332,26.53333333333333,21.333333333333332,1.3333333333333333,91.0,85.66666666666667,0.06666666666666667,13.433333333333332,191.35,1.71
11,27.866666666666664,17.866666666666667,0.0,1.3333333333333333,84.33333333333333,69.33333333333333,5.633333333333333,5.366666666666667,263.56666666666666,0.44
11,28.53333333333333,19.733333333333334,0.0,2.0,81.0,64.33333333333333,7.1000000000000005,3.9,225.48000000000002,0.58
10,26.733333333333334,22.666666666666668,24.666666666666668,1.0,92.0,83.0,3.4,8.200000000000001,245.76333333333332,0.88
8,29.933333333333334,25.8,17.033333333333335,2.0,92.66666666666667,86.0,1.0,11.800000000000002,216.35333333333332,1.37
9,33.53333333333334,26.066666666666666,0.0,4.0,91.0,54.333333333333336,7.366666666666666,4.833333333333333,388.4166666666667,1.53
6,31.933333333333334,26.200000000000003,1.1333333333333335,4.133333333333334,96.0,84.26666666666667,6.6000000000000005,7.517241379310344,401.9433333333333,1.5
4,32.666666666666664,22.133333333333336,21.879166666666666,2.6,94.33333333333333,64.66666666666667,6.8,6.2,404.67333333333335,0.71
5,34.4,26.600000000000005,0.0,4.333333333333333,93.33333333333333,62.0,9.833333333333334,3.3666666666666667,506.8633333333333,1.05
5,37.199999999999996,26.133333333333336,0.0,4.333333333333333,88.66666666666667,62.666666666666664,7.466666666666666,5.733333333333333,429.8299999999999,1.37
8,31.866666666666664,26.599999999999998,15.4,3.733333333333334,94.66666666666667,73.0,5.833333333333333,6.966666666666666,375.6333333333334,2.17
2,27.400000000000002,15.133333333333335,0.0,2.0,90.0,52.333333333333336,5.633333333333334,5.566666666666666,301.96,0.27
4,32.266666666666666,25.933333333333334,0.0,3.6666666666666665,63.666666666666664,67.0,7.7,4.8999999999999995,426.26666666666665,0.82
11,30.8,19.066666666666666,0.0,2.0,88.66666666666667,56.666666666666664,7.566666666666666,3.4333333333333336,320.7033333333333,1.34
7,29.400000000000002,26.333333333333332,16.2,1.4666666666666668,96.0,93.33333333333333,0.9333333333333332,12.466666666666667,217.65333333333334,1.72
2,24.2,10.333333333333334,0.0,2.0,85.33333333333333,44.333333333333336,7.766666666666667,3.4333333333333336,363.29333333333335,0.7
3,34.733333333333334,24.400000000000002,11.0,3.3333333333333335,94.33333333333333,51.0,7.6000000000000005,4.3,406.37999999999994,0.6
9,32.666666666666664,25.53333333333333,1.2666666666666666,2.6,96.0,74.0,7.366666666666667,4.833333333333333,388.41852459999996,1.72
3,28.933333333333334,19.466666666666665,0.0,2.466666666666667,91.0,66.66666666666667,5.533333333333334,6.366666666666667,340.63333333333327,0.18
5,34.4,25.733333333333334,0.0,3.3333333333333335,94.66666666666667,60.580246913580254,9.033333333333333,4.166666666666667,480.82,0.98
11,31.333333333333332,19.866666666666667,0.0,2.6666666666666665,95.0,61.0,7.0,3.7000000000000006,305.98363636666664,0.74
7,30.866666666666664,26.46666666666667,11.5,4.0,93.0,86.0,4.0,9.4,316.4,1.47
12,28.0,14.733333333333334,0.0,1.3333333333333333,94.0,55.333333333333336,6.733333333333333,3.966666666666667,277.5297196666667,0.72
11,27.666666666666668,19.066666666666666,0.0,1.3333333333333333,88.66666666666667,61.666666666666664,4.566666666666666,6.433333333333334,242.79333333333338,0.94
1,22.333333333333332,12.800000000000002,0.0,1.0,87.0,69.33333333333333,5.433333333333334,5.366666666666667,255.83333333333334,0.29
7,31.666666666666668,26.2,8.666666666666666,2.6666666666666665,100.0,71.0,5.5,7.8999999999999995,364.7,1.63
6,33.26666666666667,27.599999999999998,7.666666666666667,19.633333333333333,91.33333333333333,73.33333333333333,5.0,8.500000000000002,350.36999999999995,1.59
1,21.2,8.266666666666666,0.0,1.3333333333333333,92.33333333333333,50.333333333333336,6.733333333333334,4.066666666666667,288.6666666666667,0.53
7,30.933333333333337,26.599999999999998,5.8,3.1333333333333333,94.66666666666667,76.33333333333333,7.166666666666667,6.233333333333333,418.3666666666666,1.73
9,32.46666666666667,26.333333333333332,44.0,1.6666666666666667,91.0,75.66666666666667,5.699999999999999,6.5,337.32666666666665,1.71
12,26.2,17.2,0.0,1.0,94.33333333333333,63.666666666666664,6.233333333333333,4.466666666666666,265.34186916666664,0.68
4,35.0,20.0,11.112500000000002,3.3333333333333335,91.66666666666667,59.666666666666664,6.166666666666667,6.433333333333334,376.6666666666667,0.36
6,30.133333333333336,26.0,8.666666666666666,3.0,96.0,80.26666666666667,5.033333333333334,8.466666666666667,351.44666666666666,1.61
1,26.0,13.200000000000001,0.0,1.3333333333333333,94.0,52.0,7.166666666666667,3.6333333333333333,276.9433333333333,0.17
8,30.26666666666667,25.466666666666665,7.466666666666668,2.466666666666667,96.0,94.66666666666667,1.1666666666666667,11.633333333333333,221.84666666666666,2.32
7,29.599999999999998,25.8,2.8000000000000003,2.466666666666667,93.0,82.33333333333333,5.633333333333333,7.766666666666667,368.99333333333334,1.88
5,34.73333333333333,25.599999999999998,6.7,4.333333333333333,91.33333333333333,67.33333333333333,7.666666666666665,5.533333333333334,436.33666666666676,0.95
11,28.933333333333334,18.066666666666666,0.0,2.0,84.66666666666667,65.66666666666667,7.466666666666666,3.533333333333333,215.95666666666668,0.43
6,30.866666666666664,24.866666666666664,46.06666666666666,2.3333333333333335,96.0,88.0,1.5666666666666667,11.933333333333335,239.70000000000002,1.59
8,32.400000000000006,26.46666666666667,0.0,4.0,91.33333333333333,70.33333333333333,9.500000000000002,3.3000000000000003,496.46999999999997,1.9
12,18.866666666666664,17.333333333333332,0.7333333333333334,1.4000000000000001,90.33333333333333,79.0,0.0,10.699999999999998,113.40000000000002,0.86
6,31.8,26.333333333333332,1.4000000000000001,3.733333333333333,96.0,85.60000000000001,6.433333333333333,7.68390804597701,396.57,1.45
8,30.333333333333332,25.8,6.199999999999999,2.8666666666666667,96.0,93.0,4.966666666666667,7.833333333333333,347.0733333333333,2.57
4,35.46666666666666,23.066666666666666,0.0,4.333333333333333,90.66666666666667,49.666666666666664,8.633333333333333,3.9666666666666663,456.45666666666665,0.98
9,30.333333333333332,25.866666666666664,10.666666666666666,1.6666666666666667,96.0,84.33333333333333,2.966666666666667,9.233333333333333,253.54,1.27
7,31.133333333333336,26.2,6.866666666666667,3.1999999999999997,96.0,79.0,5.0,8.4,348.59999999999997,1.67
3,31.333333333333332,16.266666666666666,0.0,3.0,92.66666666666667,45.65384615384615,8.033333333333333,3.866666666666667,420.1666666666667,0.23
5,36.0,26.733333333333334,0.0,4.333333333333333,91.66666666666667,45.666666666666664,9.100000000000001,4.1,482.99333333333334,1.64
10,28.400000000000002,22.599999999999998,2.733333333333333,2.4,95.0,75.0,4.3,7.3,271.96,1.11
11,28.0,16.666666666666668,0.0,1.0,80.33333333333333,60.666666666666664,6.566666666666667,4.433333333333333,239.33,0.55
12,24.46666666666667,12.466666666666669,0.0,1.0,93.66666666666667,53.333333333333336,6.266666666666666,4.433333333333334,266.1533333333333,0.6
8,31.0,25.666666666666668,8.266666666666667,3.266666666666667,96.0,88.0,6.866666666666667,5.933333333333334,409.68885416666666,1.43
3,29.066666666666666,20.0,0.0,3.3333333333333335,81.33333333333333,49.666666666666664,8.566666666666666,3.3333333333333335,437.1333333333334,0.13
8,32.6,26.866666666666664,7.0,2.6666666666666665,96.0,77.33333333333333,5.6000000000000005,7.2,367.94625003333334,1.63
6,30.333333333333332,25.0,6.666666666666667,2.3333333333333335,97.33333333333333,89.33333333333333,2.2333333333333334,11.266666666666666,261.19,1.45
5,35.46666666666666,26.400000000000002,10.666666666666666,4.0,93.33333333333333,58.333333333333336,7.933333333333334,5.266666666666667,445.01666666666665,1.01
1,22.733333333333334,14.066666666666668,0.06666666666666667,1.3333333333333333,83.66666666666667,78.33333333333333,1.0,9.8,143.85666666666668,0.59
9,29.333333333333332,24.0,14.700000000000001,2.0,90.66666666666667,77.0,1.2333333333333334,10.966666666666667,200.40333333333334,1.02
4,29.0,21.266666666666666,14.0,2.6666666666666665,90.0,83.33333333333333,5.533333333333334,7.066666666666666,356.18333333333334,0.74
7,29.133333333333336,26.0,41.46666666666667,3.1333333333333333,98.66666666666667,96.0,2.2666666666666666,11.133333333333335,260.58666666666664,1.7
2,29.599999999999998,16.0,0.0,2.0,92.33333333333333,50.666666666666664,6.533333333333334,4.666666666666667,327.83666666666664,0.18
1,28.2,14.866666666666667,0.0,2.0,88.0,43.666666666666664,6.8,4.0,290.34999999999997,0.43
4,31.733333333333334,23.2,43.333333333333336,3.6666666666666665,95.66666666666667,69.65277777777777,4.066666666666666,8.533333333333333,308.74333333333334,1.25
2,29.266666666666666,13.866666666666667,0.0,2.0,94.0,47.02777777777778,7.466666666666666,3.733333333333333,354.67,0.28
9,33.06666666666667,26.53333333333333,0.5333333333333333,2.533333333333333,96.0,78.33333333333333,4.233333333333333,7.966666666666666,292.37,1.03
8,34.199999999999996,27.0,4.666666666666667,3.6666666666666665,91.66666666666667,71.33333333333333,8.633333333333335,4.166666666666667,467.9066666666666,1.74
9,32.4,26.066666666666666,39.0,1.3333333333333333,91.0,81.33333333333333,2.8666666666666667,9.333333333333334,250.47333333333333,1.77
10,30.46666666666667,24.133333333333336,2.6666666666666665,1.3333333333333333,90.66666666666667,74.66666666666667,4.466666666666666,6.933333333333334,268.2333333333333,1.15
7,30.133333333333336,26.46666666666667,19.133333333333336,2.3333333333333335,96.0,89.33333333333333,2.033333333333333,11.366666666666667,253.07333333333335,1.55
6,33.46666666666667,26.2,3.0,2.6666666666666665,96.0,81.66666666666667,4.6000000000000005,8.9,337.47666666666663,1.33
1,29.733333333333334,13.266666666666666,0.0,1.6666666666666667,94.0,51.83950617283951,6.300000000000001,4.5,277.72,0.26
6,32.333333333333336,26.666666666666668,5.0,18.366666666666664,93.0,78.66666666666667,6.466666666666666,7.033333333333334,397.6466666666667,1.45
6,32.666666666666664,26.266666666666666,2.4,2.6666666666666665,91.66666666666667,75.33333333333333,5.1000000000000005,8.4,353.5933333333333,1.37
2,26.2,12.600000000000001,0.0,1.3333333333333333,82.33333333333333,56.666666666666664,5.566666666666666,5.633333333333333,300.04333333333335,0.67
5,30.600000000000005,25.866666666666664,43.06666666666666,2.3333333333333335,84.33333333333333,77.33333333333333,4.1000000000000005,9.1,320.24666666666667,1.75
1,21.066666666666666,8.466666666666667,0.0,1.0,92.66666666666667,46.666666666666664,5.3999999999999995,5.3999999999999995,254.99333333333334,0.5
7,28.933333333333334,26.0,16.733333333333334,1.7333333333333334,97.33333333333333,96.0,0.16666666666666666,13.233333333333334,192.96666666666667,1.71
7,30.666666666666668,25.666666666666668,8.333333333333334,1.3333333333333333,91.0,88.66666666666667,2.433333333333333,10.966666666666667,265.9533333333333,2.02
1,24.666666666666668,11.4,0.0,1.6666666666666667,91.0,49.666666666666664,6.5,4.3,282.77,0.41
3,31.2,20.466666666666665,0.0,2.6666666666666665,87.33333333333333,45.0,6.966666666666666,4.933333333333333,386.23333333333335,0.33
2,31.46666666666667,20.133333333333336,0.0,2.6666666666666665,93.33333333333333,53.333333333333336,6.566666666666666,4.633333333333334,328.79333333333335,0.23
7,33.4,26.133333333333336,2.0,3.0,91.33333333333333,76.0,7.766666666666666,5.633333333333333,437.68666666666667,1.94
6,32.6,25.666666666666668,4.933333333333334,3.6,94.66666666666667,76.33333333333333,5.233333333333333,8.266666666666667,357.89333333333326,1.42
9,31.0,26.0,13.799999999999999,1.4666666666666668,96.0,84.0,0.9,11.299999999999999,190.18868853333333,1.57
10,31.0,21.133333333333333,0.0,2.0,90.66666666666667,61.333333333333336,7.233333333333333,3.9666666666666663,272.02,1.63
8,32.13333333333333,26.600000000000005,17.933333333333334,3.6,96.0,81.66666666666667,5.466666666666668,7.333333333333333,363.55229166666663,1.46
4,34.73333333333333,24.933333333333334,7.608333333333334,3.533333333333333,91.33333333333333,60.0,8.633333333333333,3.9666666666666663,456.4566666666667,0.9
3,34.666666666666664,20.400000000000002,11.0,4.0,86.33333333333333,36.0,8.7,3.2000000000000006,441.3766666666667,0.49
10,30.133333333333336,23.866666666666664,0.0,2.6666666666666665,90.66666666666667,80.33333333333333,4.5,7.099999999999999,277.78000000000003,1.1
6,32.0,27.066666666666666,3.733333333333333,4.066666666666666,96.0,84.0,5.466666666666666,8.033333333333333,365.41333333333336,1.45
1,26.133333333333336,10.6,0.0,2.0,93.0,52.17283950617284,6.599999999999999,4.199999999999999,285.2966666666666,0.47
7,31.933333333333326,26.866666666666664,1.0,1.3333333333333333,91.33333333333333,86.33333333333333,3.133333333333333,10.266666666666667,288.49333333333334,1.84
8,32.333333333333336,26.866666666666664,0.0,3.0,91.0,82.66666666666667,6.533333333333334,6.266666666666667,398.7033333333334,1.71
12,25.066666666666663,14.333333333333334,0.0,1.0,94.0,63.666666666666664,5.8,4.8999999999999995,254.77906543333333,0.62
7,29.866666666666664,25.2,12.766666666666666,2.6666666666666665,91.0,82.33333333333333,2.6666666666666665,10.733333333333334,273.4666666666667,1.78
10,31.933333333333334,22.933333333333334,0.0,2.0,95.0,60.666666666666664,6.666666666666667,4.933333333333333,340.8433333333333,1.06
3,32.4,20.066666666666666,5.666666666666667,2.6666666666666665,93.33333333333333,56.98717948717948,6.8,5.1000000000000005,380.93,0.57
10,33.93333333333333,25.333333333333332,0.0,1.6666666666666667,96.0,81.33333333333333,5.566666666666666,5.593333333333334,308.82839083333334,1.2
4,33.6,23.2,0.0,2.0,89.33333333333333,48.333333333333336,5.8999999999999995,6.699999999999999,368.03999999999996,0.58
9,31.86666666666667,25.8,5.0,1.3333333333333333,91.33333333333333,75.66666666666667,5.2,6.6000000000000005,305.02,1.37
10,34.06666666666666,24.8,0.0,2.6666666666666665,96.0,66.0,8.0,3.16,379.6551724,2.08
2,25.133333333333336,16.2,0.0,1.3333333333333333,81.0,68.66666666666667,3.4333333333333336,7.766666666666667,238.71,0.77
1,23.933333333333334,14.4,0.0,2.6666666666666665,89.33333333333333,38.0,7.266666666666666,3.533333333333333,302.1366666666667,0.43
1,20.333333333333332,9.533333333333333,0.0,1.0,92.66666666666667,60.333333333333336,3.033333333333333,7.766666666666666,195.21333333333334,0.39
9,34.26666666666667,26.733333333333334,0.0,2.6666666666666665,88.33333333333333,69.0,7.533333333333334,4.666666666666667,393.52666666666664,1.58
2,30.066666666666666,14.6,0.0,2.0,94.0,48.333333333333336,7.5,3.7000000000000006,355.62999999999994,0.37
3,29.0,21.0,0.0,3.0,93.33333333333333,50.666666666666664,7.0,4.8999999999999995,387.29333333333335,0.39
7,30.86666666666667,25.53333333333333,3.6666666666666665,2.0,91.0,85.66666666666667,5.1000000000000005,8.299999999999999,351.82,1.91
12,22.333333333333332,9.666666666666666,0.0,1.3333333333333333,88.0,40.333333333333336,6.3,4.3999999999999995,266.97,0.87
9,30.333333333333332,26.133333333333336,7.466666666666666,2.0,92.66666666666667,87.33333333333333,2.1,10.1,226.97333333333333,1.5
11,28.333333333333332,19.2,0.0,1.6666666666666667,78.66666666666667,63.666666666666664,7.066666666666666,3.9333333333333336,226.3466666666667,0.58
9,32.06666666666667,26.133333333333336,0.8666666666666667,2.8666666666666667,96.0,77.33333333333333,6.866666666666667,5.333333333333333,373.09,1.74
9,34.199999999999996,26.46666666666667,22.0,2.0,91.33333333333333,73.0,8.466666666666667,3.733333333333333,422.1366666666667,1.68
1,28.400000000000002,13.0,0.0,1.6666666666666667,89.33333333333333,40.666666666666664,7.233333333333333,3.5666666666666664,301.29333333333335,0.41
3,34.53333333333333,25.46666666666667,0.0,3.3333333333333335,90.33333333333333,60.0,7.933333333333334,3.966666666666667,416.9866666666667,0.55
7,29.2,25.8,3.0,1.6666666666666667,97.33333333333333,96.0,0.6,12.799999999999999,206.92,1.84
6,33.13333333333333,25.933333333333334,2.1333333333333333,3.1333333333333333,94.66666666666667,70.66666666666667,7.0,6.5,414.84,1.6
7,34.6,27.53333333333333,1.4666666666666668,3.1333333333333333,92.0,62.0,3.1333333333333333,10.266666666666666,288.49333333333334,1.88
3,35.800000000000004,22.8,11.0,3.6666666666666665,91.66666666666667,49.666666666666664,7.533333333333334,4.366666666666667,404.2633333333333,0.43
1,24.666666666666668,11.333333333333334,0.0,1.3333333333333333,86.33333333333333,32.666666666666664,6.633333333333333,4.166666666666667,286.14,0.72
4,25.666666666666668,21.133333333333336,5.333333333333333,3.3333333333333335,93.33333333333333,56.666666666666664,8.866666666666667,3.733333333333333,464.00333333333333,0.44
11,29.0,14.966666666666669,0.0,1.6666666666666667,83.66666666666667,55.0,7.066666666666666,3.733333333333334,293.18333333333334,0.79
3,26.0,14.866666666666665,4.5,2.6666666666666665,88.66666666666667,48.666666666666664,5.666666666666667,6.233333333333334,344.8733333333333,0.19
3,35.0,22.666666666666668,11.0375,4.0,93.66666666666667,54.333333333333336,8.4,3.733333333333333,437.77,0.13
1,24.400000000000002,11.200000000000001,0.0,1.6666666666666667,93.0,52.666666666666664,6.8,4.0,290.35,0.29
